System Code,System Name,Reading Status^ Number Tested,Reading Status^ % Below Grade Level (Lexile < 1010L),Reading Status^ % Grade Level  or Above (Lexile ≥ 1010L),English Language Arts Number Tested,English Language Arts Mean Scale Score,English Language Arts Standard Deviation,English Language Arts % Beginning Learner,English Language Arts % Developing Learner,English Language Arts % Proficient Learner,English Language Arts % Distinguished Learner,English Language Arts % Developing Learner & Above,English Language Arts % Proficient Learner & Above,SGP English Language Arts Number Received SGP,SGP English Language Arts SGP Median,SGP English Language Arts % SGP Low Growth,SGP English Language Arts % SGP Typical Growth,SGP English Language Arts % SGP High Growth,Mathematics Number Tested,Mathematics Mean Scale Score,Mathematics Standard Deviation,Mathematics % Beginning Learner,Mathematics % Developing Learner,Mathematics % Proficient Learner,Mathematics % Distinguished Learner,Mathematics % Developing Learner & Above,Mathematics % Proficient Learner & Above,SGP Mathematics Number Received SGP,SGP Mathematics SGP Median,SGP Mathematics % SGP Low Growth,SGP Mathematics % SGP Low Growth.1,SGP Mathematics % SGP Low Growth.2,Science Number Tested,Science Mean Scale Score,Science Standard Deviation,Science % Beginning Learner,Science % Developing Learner,Science % Proficient Learner,Science % Distinguished Learner,Science % Developing Learner & Above,Science % Proficient Learner & Above,HS Physical Science Number Tested,HS Physical Science Mean Scale Score,HS Physical Science Standard Deviation,HS Physical Science % Beginning Learner,HS Physical Science % Developing Learner,HS Physical Science % Proficient Learner,HS Physical Science % Distinguished Learner,HS Physical Science % Developing Learner & Above,HS Physical Science % Proficient Learner & Above,Social Studies Number Tested,Social Studies Mean Scale Score,Social Studies Standard Deviation,Social Studies % Beginning Learner,Social Studies % Developing Learner,Social Studies % Proficient Learner,Social Studies % Distinguished Learner,Social Studies % Developing Learner & Above,Social Studies % Proficient Learner & Above,RESA  RESAName_RPT
601,APPLING COUNTY,234.0,34.18803418803419,65.8119658119658,234.0,503.44017094017096,44.5228235048743,26.495726495726494,42.73504273504273,26.068376068376068,4.700854700854701,73.5042735042735,30.76923076923077,225.0,39,46.666666666666664,28.88888888888889,24.444444444444443,,,,,,,,,,,,,,,234,491.36752136752136,61.29421039678038,45.2991452991453,28.632478632478634,18.803418803418804,7.264957264957265,54.7008547008547,26.068376068376068,,,,,,,,,,234.0,506.88461538461536,47.525185760931976,28.205128205128204,34.61538461538461,28.205128205128204,8.974358974358974,71.7948717948718,37.17948717948718,FIRST DISTRICT
602,ATKINSON COUNTY,123.0,29.26829268292683,70.73170731707317,123.0,515.439024390244,53.601007199593504,25.203252032520325,28.45528455284553,34.959349593495936,11.382113821138212,74.79674796747967,46.34146341463415,117.0,49,36.75213675213675,30.76923076923077,32.47863247863248,,,,,,,,,,,,,,,123,500.9024390243902,64.23285184621245,35.77235772357724,26.016260162601625,32.520325203252035,5.691056910569106,64.22764227642277,38.21138211382114,,,,,,,,,,123.0,504.0162601626016,45.908851916156955,30.08130081300813,35.77235772357724,25.203252032520325,8.94308943089431,69.91869918699187,34.146341463414636,OKEFENOKEE
603,BACON COUNTY,161.0,27.950310559006212,72.04968944099379,161.0,519.111801242236,51.298634702692155,20.496894409937887,36.024844720496894,31.677018633540374,11.801242236024844,79.5031055900621,43.47826086956522,155.0,39,41.935483870967744,34.193548387096776,23.870967741935484,,,,,,,,,,,,,,,161,523.2670807453416,70.27275056556194,26.70807453416149,22.981366459627328,32.298136645962735,18.012422360248447,73.2919254658385,50.31055900621118,,,,,,,,,,161.0,532.5652173913044,52.351549954215194,17.391304347826086,23.60248447204969,39.75155279503105,19.25465838509317,82.6086956521739,59.006211180124225,OKEFENOKEE
604,BAKER COUNTY,18.0,44.44444444444444,55.55555555555556,18.0,487.22222222222223,37.44730502445765,38.888888888888886,50,11.11111111111111,0,61.111111111111114,11.11111111111111,16.0,41.5,50,25,25,,,,,,,,,,,,,,,18,432,24.170959726863288,100,0,0,0,0,0,,,,,,,,,,18.0,468.1111111111111,19.855030149113908,55.55555555555556,44.44444444444444,0,0,44.44444444444444,0,SOUTHWEST GEORGIA
605,BALDWIN COUNTY,302.0,42.05298013245033,57.94701986754967,302.0,490.46026490066225,44.97393202796303,38.079470198675494,38.41059602649007,20.52980132450331,2.980132450331126,61.920529801324506,23.509933774834437,292.0,45.5,36.64383561643836,33.21917808219178,30.136986301369863,,,,,,,,,,,,,,,212,455.188679245283,39.926618283251116,72.16981132075472,21.22641509433962,6.60377358490566,0,27.830188679245282,6.60377358490566,87,499.97701149425285,47.986668936446776,29.885057471264368,43.67816091954023,25.28735632183908,1.1494252873563218,70.11494252873563,26.436781609195403,297.0,481.55555555555554,35.69036006825656,45.45454545454545,41.07744107744108,12.121212121212121,1.3468013468013469,54.54545454545455,13.468013468013469,OCONEE
606,BANKS COUNTY,216.0,29.166666666666668,70.83333333333333,216.0,513.4305555555555,47.622789069516834,24.537037037037038,29.166666666666668,38.425925925925924,7.87037037037037,75.46296296296296,46.2962962962963,208.0,44,37.01923076923077,34.13461538461539,28.846153846153847,,,,,,,,,,,,,,,186,517.1344086021505,68.16932970442834,30.64516129032258,26.344086021505376,30.107526881720432,12.903225806451612,69.35483870967742,43.01075268817204,30,575.6333333333333,51.61627872953512,0,10,60,30,100,90,216.0,510.1296296296296,45.96957387939211,24.537037037037038,36.111111111111114,31.01851851851852,8.333333333333334,75.46296296296296,39.351851851851855,PIONEER
607,BARROW COUNTY,1046.0,27.246653919694072,72.75334608030593,1046.0,514.7619502868068,48.04618716478051,20.650095602294456,36.52007648183557,33.26959847036329,9.560229445506693,79.34990439770554,42.829827915869984,979.0,51,31.869254341164453,32.58426966292135,35.5464759959142,,,,,,,,,,,,,,,875,491.5154285714286,50.85448957086204,41.25714285714286,32.68571428571428,23.2,2.857142857142857,58.74285714285714,26.057142857142857,172,562.3139534883721,49.843324499315074,2.9069767441860463,19.767441860465116,58.72093023255814,18.6046511627907,97.09302325581395,77.32558139534883,1047.0,504.3591212989494,44.11059638644084,28.36676217765043,38.4909264565425,26.361031518624642,6.781279847182426,71.63323782234957,33.14231136580707,NORTHEAST GEORGIA
608,BARTOW COUNTY,982.0,28.920570264765786,71.07942973523421,982.0,514.2606924643585,47.42098167785716,19.95926680244399,38.187372708757636,32.79022403258656,9.063136456211813,80.04073319755601,41.85336048879837,932.0,48,34.97854077253219,31.759656652360515,33.261802575107296,,,,,,,,,,,,,,,732,479.15437158469945,50.278207619580655,49.86338797814208,30.737704918032787,17.759562841530055,1.639344262295082,50.13661202185792,19.398907103825138,248,537.633064516129,50.16150470364174,8.46774193548387,33.46774193548387,45.96774193548387,12.096774193548388,91.53225806451613,58.064516129032256,974.0,499.98973305954826,43.66505581129717,31.724845995893222,37.37166324435318,25.975359342915812,4.9281314168377826,68.27515400410678,30.903490759753595,NORTHWEST GEORGIA
609,BEN HILL COUNTY,206.0,35.43689320388349,64.5631067961165,206.0,502.5388349514563,52.132064442397485,30.58252427184466,36.407766990291265,25.728155339805824,7.281553398058253,69.41747572815534,33.00970873786408,186.0,59,29.032258064516128,29.56989247311828,41.39784946236559,,,,,,,,,,,,,,,202,497.58415841584156,63.03505576469618,43.56435643564357,22.277227722772277,27.22772277227723,6.930693069306931,56.43564356435643,34.15841584158416,,,,,,,,,,205.0,483.90731707317076,40.51864972589479,44.8780487804878,35.1219512195122,18.536585365853657,1.4634146341463414,55.1219512195122,20,COASTAL PLAINS
610,BERRIEN COUNTY,216.0,17.59259259259259,82.4074074074074,216.0,529.2268518518518,46.9051434805053,12.037037037037036,33.333333333333336,39.81481481481482,14.814814814814815,87.96296296296296,54.629629629629626,206.0,60,24.75728155339806,34.46601941747573,40.77669902912621,,,,,,,,,,,,,,,216,529.1064814814815,67.2575940529767,21.296296296296298,23.61111111111111,39.351851851851855,15.74074074074074,78.70370370370371,55.092592592592595,,,,,,,,,,215.0,525.5255813953488,44.97016712576551,12.093023255813954,35.348837209302324,42.7906976744186,9.767441860465116,87.90697674418605,52.55813953488372,COASTAL PLAINS
611,BIBB COUNTY,1453.0,38.196834136269786,61.803165863730214,1453.0,496.4404679972471,46.744264247084004,30.55746730901583,43.977976600137644,21.335168616655196,4.129387474191328,69.44253269098417,25.464556090846525,1360.0,49.5,34.705882352941174,32.4264705882353,32.86764705882353,,,,,,,,,,,,,,,1290,454.63178294573646,43.743257016878644,71.93798449612403,20.930232558139537,6.511627906976744,0.6201550387596899,28.06201550387597,7.131782945736434,157,502.61146496815286,53.150566207941054,33.75796178343949,36.94267515923567,26.11464968152866,3.1847133757961785,66.24203821656052,29.29936305732484,1440.0,480.27708333333334,37.57426229164907,48.40277777777778,38.81944444444444,11.180555555555555,1.5972222222222223,51.59722222222222,12.777777777777779,MIDDLE GEORGIA
612,BLECKLEY COUNTY,195.0,19.487179487179485,80.51282051282051,195.0,520.7538461538461,47.74039465193606,16.41025641025641,36.92307692307692,35.38461538461539,11.282051282051283,83.58974358974359,46.666666666666664,189.0,49,33.333333333333336,37.03703703703704,29.62962962962963,,,,,,,,,,,,,,,195,518.3435897435897,70.59810675768134,29.743589743589745,25.641025641025642,31.28205128205128,13.333333333333334,70.25641025641026,44.61538461538461,,,,,,,,,,195.0,515.1641025641026,45.00382278825253,22.564102564102566,37.43589743589744,28.71794871794872,11.282051282051283,77.43589743589743,40,HEART OF GEORGIA
613,BRANTLEY COUNTY,231.0,26.83982683982684,73.16017316017316,231.0,518.8008658008658,49.809936141070935,18.181818181818183,37.22943722943723,34.1991341991342,10.38961038961039,81.81818181818181,44.58874458874459,221.0,36,46.60633484162896,29.41176470588235,23.981900452488688,,,,,,,,,,,,,,,231,524.1168831168832,67.92367340900546,28.138528138528137,25.541125541125542,29.004329004329005,17.316017316017316,71.86147186147186,46.32034632034632,,,,,,,,,,231.0,513.0909090909091,44.575246148170194,22.07792207792208,34.63203463203463,34.1991341991342,9.090909090909092,77.92207792207792,43.29004329004329,OKEFENOKEE
614,BROOKS COUNTY,162.0,43.20987654320987,56.79012345679013,162.0,492.77777777777777,49.72220969190692,35.18518518518518,37.65432098765432,20.37037037037037,6.790123456790123,64.81481481481481,27.160493827160494,150.0,50.5,30.666666666666668,34.666666666666664,34.666666666666664,,,,,,,,,,,,,,,162,472.2654320987654,50.45123015076218,55.55555555555556,29.012345679012345,14.197530864197532,1.2345679012345678,44.44444444444444,15.432098765432098,,,,,,,,,,162.0,481.85185185185185,38.299120568244064,48.76543209876543,37.65432098765432,12.345679012345679,1.2345679012345678,51.23456790123457,13.580246913580247,COASTAL PLAINS
615,BRYAN COUNTY,747.0,16.46586345381526,83.53413654618474,747.0,538.7309236947791,52.37285018542628,10.977242302543507,28.647925033467203,37.08165997322624,23.29317269076305,89.0227576974565,60.37483266398929,688.0,54,30.523255813953487,32.70348837209303,36.77325581395349,,,,,,,,,,,,,,,549,503.09471766848816,61.29962721635079,36.0655737704918,26.04735883424408,31.51183970856102,6.375227686703097,63.9344262295082,37.88706739526412,195,595.4307692307692,51.74829124050814,1.0256410256410255,6.153846153846154,53.333333333333336,39.48717948717949,98.97435897435898,92.82051282051282,745.0,532.7436241610739,53.19825003456669,15.033557046979865,26.97986577181208,34.76510067114094,23.221476510067113,84.96644295302013,57.986577181208055,FIRST DISTRICT
