System Code,System Name,Reading Status^ Number Tested,Reading Status^ % Below Grade Level (Lexile < 925L),Reading Status^ % Grade Level  or Above (Lexile ≥ 925L),English Language Arts Number Tested,English Language Arts Mean Scale Score,English Language Arts Standard Deviation,English Language Arts % Beginning Learner,English Language Arts % Developing Learner,English Language Arts % Proficient Learner,English Language Arts % Distinguished Learner,English Language Arts % Developing Learner & Above,English Language Arts % Proficient Learner & Above,SGP English Language Arts Number Received SGP,SGP English Language Arts SGP Median,SGP English Language Arts % SGP Low Growth,SGP English Language Arts % SGP Typical Growth,SGP English Language Arts % SGP High Growth,Mathematics Number Tested,Mathematics Mean Scale Score,Mathematics Standard Deviation,Mathematics % Beginning Learner,Mathematics % Developing Learner,Mathematics % Proficient Learner,Mathematics % Distinguished Learner,Mathematics % Developing Learner & Above,Mathematics % Proficient Learner & Above,SGP Mathematics Number Received SGP,SGP Mathematics SGP Median,SGP Mathematics % SGP Low Growth,SGP Mathematics % SGP Low Growth.1,SGP Mathematics % SGP Low Growth.2
601,APPLING COUNTY,276.0,47.46376811594203,52.53623188405797,276.0,500.536231884058,56.91692950515799,34.05797101449275,31.159420289855074,29.347826086956523,5.434782608695652,65.94202898550725,34.78260869565217,262.0,43,37.786259541984734,34.35114503816794,27.862595419847327,,,,,,,,,,,,,,
602,ATKINSON COUNTY,104.0,33.65384615384615,66.34615384615384,104.0,523.5384615384615,62.35988925504453,21.153846153846153,30.76923076923077,33.65384615384615,14.423076923076923,78.84615384615384,48.07692307692308,97.0,58,30.927835051546392,25.77319587628866,43.29896907216495,,,,,,,,,,,,,,
603,BACON COUNTY,162.0,41.97530864197531,58.02469135802469,162.0,507.10493827160496,65.73696956818586,33.333333333333336,26.54320987654321,31.48148148148148,8.641975308641975,66.66666666666667,40.123456790123456,156.0,43,42.94871794871795,26.28205128205128,30.76923076923077,,,,,,,,,,,,,,
604,BAKER COUNTY,25.0,72,28,25.0,445.72,66.95304324674122,72,8,20,0,28,20,21.0,32,52.38095238095238,33.333333333333336,14.285714285714286,,,,,,,,,,,,,,
605,BALDWIN COUNTY,323.0,63.77708978328173,36.22291021671827,323.0,469.52941176470586,59.73664955421806,53.250773993808046,29.721362229102166,15.479876160990711,1.5479876160990713,46.749226006191954,17.027863777089784,308.0,52,35.38961038961039,27.272727272727273,37.33766233766234,,,,,,,,,,,,,,
606,BANKS COUNTY,221.0,31.221719457013574,68.77828054298642,221.0,516.8144796380091,65.47259640717002,25.79185520361991,23.076923076923077,41.6289592760181,9.502262443438914,74.2081447963801,51.13122171945702,215.0,59,22.790697674418606,32.55813953488372,44.651162790697676,,,,,,,,,,,,,,
607,BARROW COUNTY,1180.0,46.101694915254235,53.898305084745765,1180.0,497.80254237288136,61.67341956267509,34.32203389830509,30.338983050847457,30.677966101694917,4.661016949152542,65.67796610169492,35.33898305084746,1106.0,49,33.90596745027125,31.464737793851718,34.629294755877034,,,,,,,,,,,,,,
608,BARTOW COUNTY,986.0,44.01622718052738,55.98377281947262,986.0,505.79006085192697,62.7249862583727,30.933062880324545,28.803245436105477,33.671399594320484,6.592292089249493,69.06693711967546,40.26369168356998,939.0,49,36.315228966986155,28.96698615548456,34.71778487752928,,,,,,,,,,,,,,
609,BEN HILL COUNTY,174.0,46.55172413793103,53.44827586206897,174.0,498.62068965517244,57.00851602123656,33.9080459770115,34.48275862068966,28.735632183908045,2.8735632183908044,66.0919540229885,31.60919540229885,167.0,54,29.34131736526946,35.92814371257485,34.73053892215569,,,,,,,,,,,,,,
610,BERRIEN COUNTY,230.0,38.26086956521739,61.73913043478261,230.0,509.3695652173913,55.213977842165214,26.08695652173913,34.78260869565217,33.91304347826087,5.217391304347826,73.91304347826087,39.130434782608695,216.0,35,48.148148148148145,33.333333333333336,18.51851851851852,,,,,,,,,,,,,,
611,BIBB COUNTY,1603.0,59.82532751091703,40.17467248908297,1603.0,477.27261384903306,57.62597267235011,48.533998752339365,30.193387398627575,19.588271990018715,1.6843418590143482,51.466001247660635,21.272613849033064,1511.0,47,36.730641958967574,32.56121773659828,30.70814030443415,,,,,,,,,,,,,,
612,BLECKLEY COUNTY,180.0,37.77777777777778,62.22222222222222,180.0,518.5166666666667,58.27688436590135,23.333333333333332,35.55555555555556,28.88888888888889,12.222222222222221,76.66666666666667,41.111111111111114,173.0,43,42.19653179190752,35.83815028901734,21.965317919075144,,,,,,,,,,,,,,
613,BRANTLEY COUNTY,238.0,34.87394957983193,65.12605042016807,238.0,522.2605042016806,52.40365275136488,16.386554621848738,33.61344537815126,42.436974789915965,7.563025210084033,83.61344537815125,50,225.0,52,33.77777777777778,28.88888888888889,37.333333333333336,,,,,,,,,,,,,,
614,BROOKS COUNTY,172.0,55.23255813953488,44.76744186046512,172.0,486.80232558139534,61.009216016963286,41.27906976744186,32.55813953488372,22.093023255813954,4.069767441860465,58.72093023255814,26.162790697674417,160.0,46.5,39.375,28.75,31.875,,,,,,,,,,,,,,
615,BRYAN COUNTY,815.0,30.552147239263803,69.4478527607362,815.0,526.677300613497,64.86536926817351,21.96319018404908,26.134969325153374,38.03680981595092,13.865030674846626,78.03680981595092,51.90184049079755,735.0,44,38.775510204081634,30.476190476190474,30.74829931972789,,,,,,,,,,,,,,
616,BULLOCH COUNTY,736.0,45.244565217391305,54.755434782608695,736.0,499.2866847826087,61.34794830505152,35.869565217391305,28.668478260869566,30.16304347826087,5.298913043478261,64.1304347826087,35.46195652173913,716.0,38,46.089385474860336,29.189944134078214,24.720670391061454,,,,,,,,,,,,,,
617,BURKE COUNTY,253.0,56.126482213438734,43.873517786561266,253.0,480.7628458498024,61.116651757338026,47.82608695652174,29.64426877470356,19.76284584980237,2.766798418972332,52.17391304347826,22.529644268774703,247.0,51,29.959514170040485,33.60323886639676,36.43724696356275,,,,,,,,,,,,,,
618,BUTTS COUNTY,254.0,50.39370078740158,49.60629921259842,254.0,501.0748031496063,61.782404684644824,33.46456692913386,31.10236220472441,28.346456692913385,7.086614173228346,66.53543307086615,35.43307086614173,243.0,61,26.337448559670783,29.62962962962963,44.03292181069959,,,,,,,,,,,,,,
619,CALHOUN COUNTY,37.0,70.27027027027027,29.72972972972973,37.0,466.6756756756757,51.913418332864595,54.054054054054056,35.13513513513514,10.81081081081081,0,45.945945945945944,10.81081081081081,37.0,65,18.91891891891892,32.432432432432435,48.648648648648646,,,,,,,,,,,,,,
620,CAMDEN COUNTY,698.0,31.80515759312321,68.19484240687679,698.0,525.0458452722063,62.88636711742135,22.349570200573066,26.074498567335244,40.11461318051576,11.461318051575931,77.65042979942693,51.57593123209169,646.0,42,42.10526315789474,31.73374613003096,26.1609907120743,,,,,,,,,,,,,,
621,CANDLER COUNTY,159.0,57.23270440251572,42.76729559748428,159.0,487.0880503144654,53.85169316095131,42.138364779874216,30.18867924528302,25.78616352201258,1.8867924528301887,57.861635220125784,27.67295597484277,154.0,51.5,34.41558441558441,27.272727272727273,38.311688311688314,,,,,,,,,,,,,,
622,CARROLL COUNTY,1218.0,40.39408866995074,59.60591133004926,1218.0,508.27422003284073,63.559807629176056,29.310344827586206,29.967159277504106,33.66174055829228,7.060755336617405,70.6896551724138,40.722495894909684,1139.0,38,46.6198419666374,30.37752414398595,23.002633889376646,,,,,,,,,,,,,,
623,CATOOSA COUNTY,750.0,36.4,63.6,750.0,510.94266666666664,61.92946302644008,26.933333333333334,31.466666666666665,33.6,8,73.06666666666666,41.6,707.0,53,33.946251768033946,31.824611032531823,34.22913719943423,,,,,,,,,,,,,,
624,CHARLTON COUNTY,129.0,29.45736434108527,70.54263565891473,129.0,517.3953488372093,58.1308355410248,20.155038759689923,31.007751937984494,39.53488372093023,9.30232558139535,79.84496124031008,48.83720930232558,121.0,54,31.40495867768595,29.75206611570248,38.84297520661157,,,,,,,,,,,,,,
625,SAVANNAH-CHATHAM COUNTY,2531.0,52.90399051758198,47.09600948241802,2531.0,485.30383247728173,68.22411148903568,44.92295535361517,24.733306993283286,25.286448044251284,5.057289608850257,55.07704464638483,30.34373765310154,2287.0,52,33.05640577175339,29.820725841714037,37.12286838653257,,,,,,,,,,,,,,
626,CHATTAHOOCHEE COUNTY,66.0,37.878787878787875,62.121212121212125,66.0,511.3484848484849,64.4506949116305,24.242424242424242,34.84848484848485,31.818181818181817,9.090909090909092,75.75757575757575,40.90909090909091,34.0,38,47.05882352941177,32.35294117647059,20.58823529411765,,,,,,,,,,,,,,
627,CHATTOOGA COUNTY,175.0,47.42857142857143,52.57142857142857,175.0,491.9371428571429,55.79922488294027,36.57142857142857,32.57142857142857,28,2.857142857142857,63.42857142857143,30.857142857142858,167.0,46,35.32934131736527,37.125748502994014,27.54491017964072,,,,,,,,,,,,,,
628,CHEROKEE COUNTY,3174.0,34.84562066792691,65.15437933207309,3174.0,519.7104599873976,66.3428595395952,24.984247006931316,24.921235034656586,38.59483301827347,11.499684940138627,75.01575299306869,50.0945179584121,3015.0,44,39.56882255389718,30.978441127694857,29.45273631840796,,,,,,,,,,,,,,
629,CLARKE COUNTY,821.0,57.61266747868453,42.38733252131547,821.0,481.4506699147381,66.70081774585151,48.84287454323995,26.431181485992692,19.97563946406821,4.750304506699147,51.15712545676005,24.725943970767357,766.0,46,38.38120104438642,30.026109660574413,31.592689295039165,,,,,,,,,,,,,,
630,CLAY COUNTY,14.0,,,14.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,
631,CLAYTON COUNTY,3707.0,58.86161316428379,41.13838683571621,3707.0,478.5691934178581,64.58003523009754,48.17912058268141,27.812247100080928,19.881305637982194,4.127326679255463,51.82087941731859,24.00863231723766,3431.0,53,30.107840279801806,32.526960069950455,37.36519965024774,,,,,,,,,,,,,,
632,CLINCH COUNTY,84.0,45.23809523809524,54.76190476190476,84.0,494.4761904761905,57.76030157750852,34.523809523809526,35.714285714285715,26.19047619047619,3.5714285714285716,65.47619047619048,29.761904761904763,82.0,48.5,28.048780487804876,43.90243902439025,28.048780487804876,,,,,,,,,,,,,,
633,COBB COUNTY,7714.0,30.969665543168265,69.03033445683174,7714.0,526.9568317345087,69.5521248520387,22.569354420534093,23.761991184858697,38.8903292714545,14.77832512315271,77.4306455794659,53.66865439460721,7127.0,56,28.693700014031148,31.6402413357654,39.66605865020345,,,,,,,,,,,,,,
634,COFFEE COUNTY,489.0,48.261758691206545,51.738241308793455,489.0,499.41104294478527,56.710950679598085,33.74233128834356,32.92433537832311,29.243353783231083,4.08997955010225,66.25766871165644,33.333333333333336,470.0,47,36.808510638297875,31.914893617021278,31.27659574468085,,,,,,,,,,,,,,
635,COLQUITT COUNTY,630.0,48.888888888888886,51.111111111111114,630.0,494.5571428571429,64.55420619242231,38.57142857142857,29.682539682539684,25.873015873015873,5.873015873015873,61.42857142857143,31.746031746031747,606.0,53,31.848184818481847,32.01320132013201,36.13861386138614,,,,,,,,,,,,,,
636,COLUMBIA COUNTY,2173.0,25.494707777266452,74.50529222273354,2173.0,534.7142199723884,62.38522991028364,17.257248044178557,23.653934652554074,44.40865163368615,14.680165669581225,82.74275195582145,59.08881730326737,2005.0,48,37.1072319201995,30.623441396508728,32.26932668329177,,,,,,,,,,,,,,
637,COOK COUNTY,212.0,48.58490566037736,51.41509433962264,212.0,501.47641509433964,55.25970061632637,31.132075471698112,35.37735849056604,28.77358490566038,4.716981132075472,68.86792452830188,33.490566037735846,197.0,55,27.918781725888326,31.472081218274113,40.609137055837564,,,,,,,,,,,,,,
638,COWETA COUNTY,1656.0,35.869565217391305,64.1304347826087,1656.0,517.3490338164252,63.89019213959138,25.301932367149757,26.8719806763285,38.10386473429951,9.722222222222221,74.69806763285024,47.82608695652174,1547.0,46,39.68972204266322,28.959276018099548,31.351001939237232,,,,,,,,,,,,,,
639,CRAWFORD COUNTY,108.0,47.22222222222222,52.77777777777778,108.0,495.99074074074076,56.92698970133165,36.111111111111114,29.62962962962963,30.555555555555557,3.7037037037037037,63.888888888888886,34.25925925925926,97.0,42,47.422680412371136,26.804123711340207,25.77319587628866,,,,,,,,,,,,,,
640,CRISP COUNTY,227.0,70.9251101321586,29.07488986784141,227.0,464.9030837004405,63.58368006792064,61.23348017621145,21.145374449339208,14.537444933920705,3.0837004405286343,38.76651982378855,17.621145374449338,219.0,46,35.15981735159817,36.529680365296805,28.310502283105023,,,,,,,,,,,,,,
641,DADE COUNTY,142.0,39.436619718309856,60.563380281690144,142.0,508.8943661971831,62.188310199602356,28.169014084507044,30.281690140845072,35.91549295774648,5.633802816901408,71.83098591549296,41.54929577464789,121.0,38,45.45454545454545,31.40495867768595,23.140495867768596,,,,,,,,,,,,,,
642,DAWSON COUNTY,289.0,37.37024221453287,62.62975778546713,289.0,509.61245674740485,58.60752805135753,26.98961937716263,32.52595155709343,35.98615916955017,4.498269896193771,73.01038062283737,40.484429065743946,274.0,35,48.175182481751825,33.21167883211679,18.613138686131386,,,,,,,,,,,,,,
643,DECATUR COUNTY,283.0,51.590106007067135,48.409893992932865,283.0,490.06007067137807,55.176376728915066,38.869257950530034,35.3356890459364,22.614840989399294,3.1802120141342756,61.130742049469966,25.795053003533567,257.0,38,47.08171206225681,33.463035019455255,19.455252918287936,,,,,,,,,,,,,,
644,DEKALB COUNTY,6412.0,50.748596381784154,49.251403618215846,6412.0,491.2038365564566,72.64679906710776,41.65626949469744,25.795383655645665,25.077978789769183,7.4703680598877105,58.34373050530256,32.548346849656895,5836.0,51,34.1329677861549,30.191912268677175,35.67511994516792,,,,,,,,,,,,,,
645,DODGE COUNTY,184.0,54.891304347826086,45.108695652173914,184.0,487.6141304347826,61.919373066822594,44.02173913043478,27.717391304347824,24.456521739130434,3.8043478260869565,55.97826086956522,28.26086956521739,175.0,37,46.285714285714285,30.857142857142858,22.857142857142858,,,,,,,,,,,,,,
646,DOOLY COUNTY,81.0,80.24691358024691,19.753086419753085,81.0,452.679012345679,53.94947338957392,70.37037037037037,22.22222222222222,6.172839506172839,1.2345679012345678,29.62962962962963,7.407407407407407,77.0,35,46.753246753246756,22.07792207792208,31.16883116883117,,,,,,,,,,,,,,
647,DOUGHERTY COUNTY,937.0,54.53575240128068,45.46424759871932,937.0,482.7833511205977,63.558246221002776,44.50373532550694,28.281750266808963,23.372465314834578,3.84204909284952,55.49626467449306,27.2145144076841,874.0,53,32.151029748283754,29.06178489702517,38.787185354691076,,,,,,,,,,,,,,
648,DOUGLAS COUNTY,1924.0,48.18087318087318,51.81912681912682,1924.0,503.1008316008316,65.90145512945547,34.45945945945946,27.33887733887734,30.613305613305613,7.588357588357589,65.54054054054055,38.2016632016632,1789.0,50,35.38289547233091,28.283957518166574,36.33314700950252,,,,,,,,,,,,,,
649,EARLY COUNTY,102.0,51.96078431372549,48.03921568627451,102.0,478.6764705882353,47.31988503888388,45.09803921568628,34.31372549019608,20.58823529411765,0,54.90196078431372,20.58823529411765,100.0,43.5,42,34,24,,,,,,,,,,,,,,
650,ECHOLS COUNTY,64.0,60.9375,39.0625,64.0,484.109375,50.53306859696328,42.1875,37.5,17.1875,3.125,57.8125,20.3125,60.0,40,40,43.333333333333336,16.666666666666668,,,,,,,,,,,,,,
651,EFFINGHAM COUNTY,1101.0,27.974568574023614,72.02543142597638,1101.0,524.6212534059946,57.27710206190051,18.07447774750227,31.51680290644868,40.690281562216164,9.71843778383288,81.92552225249773,50.40871934604905,1016.0,45,38.38582677165354,31.39763779527559,30.216535433070867,,,,,,,,,,,,,,
652,ELBERT COUNTY,216.0,52.31481481481482,47.68518518518518,216.0,487.4861111111111,61.52163387060302,41.666666666666664,30.555555555555557,23.14814814814815,4.62962962962963,58.333333333333336,27.77777777777778,207.0,42,41.54589371980676,30.917874396135264,27.536231884057973,,,,,,,,,,,,,,
653,EMANUEL COUNTY,274.0,51.824817518248175,48.175182481751825,274.0,495.54744525547443,61.353711872081035,36.86131386861314,32.11678832116788,25.182481751824817,5.839416058394161,63.13868613138686,31.021897810218977,259.0,49,36.67953667953668,31.66023166023166,31.66023166023166,,,,,,,,,,,,,,
654,EVANS COUNTY,153.0,67.3202614379085,32.6797385620915,153.0,470.2549019607843,59.648149198331176,56.209150326797385,28.104575163398692,13.72549019607843,1.9607843137254901,43.790849673202615,15.686274509803921,143.0,61,24.475524475524477,31.46853146853147,44.05594405594405,,,,,,,,,,,,,,
655,FANNIN COUNTY,214.0,43.925233644859816,56.074766355140184,214.0,500.38317757009344,54.991274572040304,28.50467289719626,42.05607476635514,26.16822429906542,3.2710280373831777,71.49532710280374,29.439252336448597,197.0,51,32.994923857868024,31.97969543147208,35.025380710659896,,,,,,,,,,,,,,
656,FAYETTE COUNTY,1469.0,20.149761742682095,79.8502382573179,1469.0,544.5091899251191,62.49557546156755,13.274336283185841,21.170864533696392,47.038801906058545,18.515997277059224,86.72566371681415,65.55479918311777,1380.0,56,28.840579710144926,31.884057971014492,39.27536231884058,,,,,,,,,,,,,,
657,FLOYD COUNTY,656.0,31.859756097560975,68.14024390243902,656.0,521.3216463414634,60.324581758254446,21.341463414634145,26.98170731707317,42.073170731707314,9.603658536585366,78.65853658536585,51.676829268292686,626.0,54,30.670926517571885,31.629392971246006,37.69968051118211,,,,,,,,,,,,,,
658,FORSYTH COUNTY,4278.0,20.61711079943899,79.38288920056101,4278.0,550.6776531089295,66.75565262759459,13.1369798971482,19.985974754558203,42.309490416082284,24.567554932211312,86.8630201028518,66.87704534829359,4014.0,55,30.169407075236673,30.393622321873444,39.436970602889886,,,,,,,,,,,,,,
659,FRANKLIN COUNTY,273.0,48.35164835164835,51.64835164835165,273.0,501.1978021978022,69.97918069287483,37.362637362637365,25.274725274725274,28.571428571428573,8.791208791208792,62.637362637362635,37.362637362637365,252.0,37.5,47.22222222222222,32.93650793650794,19.841269841269842,,,,,,,,,,,,,,
660,FULTON COUNTY,6238.0,30.314203270278934,69.68579672972106,6238.0,530.1917281179865,72.8679939311464,22.779737095222828,21.83392112856685,37.271561397883936,18.114780378326387,77.22026290477717,55.38634177621032,5727.0,52,32.58250392875851,30.172865374541644,37.24463069669984,,,,,,,,,,,,,,
661,GILMER COUNTY,287.0,39.721254355400696,60.278745644599304,287.0,511.7108013937282,63.04008594037217,27.526132404181183,29.61672473867596,33.44947735191638,9.40766550522648,72.47386759581882,42.857142857142854,271.0,50,33.210332103321036,32.47232472324723,34.31734317343174,,,,,,,,,,,,,,
662,GLASCOCK COUNTY,45.0,48.888888888888886,51.111111111111114,45.0,497.2888888888889,54.52798373405174,33.333333333333336,31.11111111111111,31.11111111111111,4.444444444444445,66.66666666666667,35.55555555555556,40.0,37,50,22.5,27.5,,,,,,,,,,,,,,
663,GLYNN COUNTY,911.0,38.52908891328211,61.47091108671789,911.0,513.6608122941822,69.85629040243981,27.442371020856204,29.198682766191,32.93084522502744,10.428100987925356,72.5576289791438,43.3589462129528,855.0,53,30.760233918128655,32.63157894736842,36.60818713450293,,,,,,,,,,,,,,
664,GORDON COUNTY,448.0,43.973214285714285,56.026785714285715,448.0,506.46205357142856,63.9114207148209,31.25,27.901785714285715,32.589285714285715,8.258928571428571,68.75,40.848214285714285,435.0,48,38.160919540229884,30.114942528735632,31.724137931034484,,,,,,,,,,,,,,
665,GRADY COUNTY,328.0,49.69512195121951,50.30487804878049,328.0,491.3292682926829,61.69453306299128,38.41463414634146,31.402439024390244,25.304878048780488,4.878048780487805,61.58536585365854,30.182926829268293,307.0,44,38.762214983713356,34.527687296416936,26.710097719869708,,,,,,,,,,,,,,
666,GREENE COUNTY,187.0,43.850267379679146,56.149732620320854,187.0,501.7754010695187,58.611834415711954,34.224598930481285,32.0855614973262,28.877005347593585,4.81283422459893,65.77540106951872,33.68983957219251,180.0,45.5,38.888888888888886,34.44444444444444,26.666666666666668,,,,,,,,,,,,,,
667,GWINNETT COUNTY,13679.0,33.51122158052489,66.48877841947511,13679.0,518.6922289641055,73.38912063137337,27.216901820308504,22.998757219094962,36.02602529424666,13.75831566634988,72.78309817969149,49.78434096059654,12597.0,55,30.72953877907438,30.396126061760736,38.87433515916488,,,,,,,,,,,,,,
668,HABERSHAM COUNTY,538.0,41.078066914498145,58.921933085501855,538.0,508.96654275092936,63.303404637325286,28.810408921933085,29.925650557620816,32.71375464684015,8.550185873605948,71.18959107806691,41.2639405204461,515.0,50,33.20388349514563,35.53398058252427,31.262135922330096,,,,,,,,,,,,,,
669,HALL COUNTY,2006.0,47.557328015952145,52.442671984047855,2006.0,498.6729810568295,63.96527843816878,35.19441674975075,29.51146560319043,29.361914257228314,5.932203389830509,64.80558325024926,35.294117647058826,1901.0,56,30.615465544450288,29.089952656496582,40.29458179905313,,,,,,,,,,,,,,
670,HANCOCK COUNTY,54.0,77.77777777777777,22.22222222222222,54.0,450.27777777777777,56.71558192158839,66.66666666666667,24.074074074074073,9.25925925925926,0,33.333333333333336,9.25925925925926,50.0,34.5,50,30,20,,,,,,,,,,,,,,
671,HARALSON COUNTY,243.0,45.267489711934154,54.732510288065846,243.0,509.9423868312757,66.77528596544603,34.5679012345679,24.691358024691358,30.45267489711934,10.2880658436214,65.4320987654321,40.74074074074074,232.0,53,29.74137931034483,32.327586206896555,37.93103448275862,,,,,,,,,,,,,,
672,HARRIS COUNTY,430.0,29.767441860465116,70.23255813953489,430.0,525.8116279069767,58.94056391201919,19.53488372093023,28.13953488372093,41.16279069767442,11.162790697674419,80.46511627906976,52.325581395348834,406.0,64,23.399014778325125,27.339901477832512,49.26108374384236,,,,,,,,,,,,,,
673,HART COUNTY,260.0,42.30769230769231,57.69230769230769,260.0,510.45,62.651710851235975,28.076923076923077,30.76923076923077,33.07692307692308,8.076923076923077,71.92307692307692,41.15384615384615,245.0,49,32.244897959183675,32.6530612244898,35.10204081632653,,,,,,,,,,,,,,
674,HEARD COUNTY,149.0,28.859060402684563,71.14093959731544,149.0,536.6040268456376,64.32380278945399,20.13422818791946,20.13422818791946,46.308724832214764,13.422818791946309,79.86577181208054,59.73154362416108,146.0,63,23.972602739726028,27.397260273972602,48.63013698630137,,,,,,,,,,,,,,
675,HENRY COUNTY,2986.0,46.11520428667113,53.88479571332887,2986.0,495.88747488278636,59.020406974061046,36.73811118553248,31.078365706630944,27.762893503014066,4.420629604822505,63.26188881446752,32.18352310783657,2767.0,49,35.63426093241778,30.646910010842067,33.718829056740155,,,,,,,,,,,,,,
676,HOUSTON COUNTY,2328.0,35.738831615120276,64.26116838487972,2328.0,518.8161512027491,65.16289236150749,24.871134020618555,28.264604810996563,35.39518900343643,11.469072164948454,75.12886597938144,46.86426116838488,2159.0,50,34.645669291338585,30.893932376100047,34.46039833256137,,,,,,,,,,,,,,
677,IRWIN COUNTY,117.0,41.02564102564103,58.97435897435897,117.0,511.63247863247864,65.82861738696387,26.495726495726494,36.75213675213675,27.35042735042735,9.401709401709402,73.5042735042735,36.75213675213675,112.0,51.5,38.392857142857146,25,36.607142857142854,,,,,,,,,,,,,,
678,JACKSON COUNTY,737.0,37.99185888738128,62.00814111261872,737.0,518.2659430122117,61.78721677240732,25.101763907734057,30.12211668928087,35.41383989145183,9.362279511533243,74.89823609226595,44.776119402985074,700.0,50,33.42857142857143,29.428571428571427,37.142857142857146,,,,,,,,,,,,,,
679,JASPER COUNTY,219.0,47.945205479452056,52.054794520547944,219.0,504.37899543378995,63.370815765061224,35.15981735159817,30.136986301369863,26.484018264840184,8.219178082191782,64.84018264840182,34.70319634703196,210.0,62,23.333333333333332,30,46.666666666666664,,,,,,,,,,,,,,
680,JEFF DAVIS COUNTY,246.0,49.1869918699187,50.8130081300813,246.0,490.6585365853659,57.20223047860309,36.58536585365854,34.959349593495936,25.203252032520325,3.252032520325203,63.41463414634146,28.45528455284553,237.0,42,40.92827004219409,29.957805907172997,29.11392405063291,,,,,,,,,,,,,,
681,JEFFERSON COUNTY,147.0,59.863945578231295,40.136054421768705,147.0,477.5170068027211,55.73105105103776,51.02040816326531,29.25170068027211,17.687074829931973,2.0408163265306123,48.97959183673469,19.727891156462587,139.0,50,36.69064748201439,32.37410071942446,30.93525179856115,,,,,,,,,,,,,,
682,JENKINS COUNTY,84.0,52.38095238095238,47.61904761904762,84.0,481.3333333333333,59.96491611483029,47.61904761904762,25,26.19047619047619,1.1904761904761905,52.38095238095238,27.38095238095238,77.0,46,37.66233766233766,33.76623376623377,28.571428571428573,,,,,,,,,,,,,,
683,JOHNSON COUNTY,65.0,49.23076923076923,50.76923076923077,65.0,503.7692307692308,64.37773519207974,41.53846153846154,16.923076923076923,33.84615384615385,7.6923076923076925,58.46153846153846,41.53846153846154,59.0,54,27.11864406779661,40.67796610169491,32.20338983050848,,,,,,,,,,,,,,
684,JONES COUNTY,350.0,34,66,350.0,519.3828571428571,54.281994702050135,20.857142857142858,33.142857142857146,39.142857142857146,6.857142857142857,79.14285714285714,46,344.0,48.5,36.33720930232558,29.651162790697676,34.01162790697674,,,,,,,,,,,,,,
685,LAMAR COUNTY,190.0,51.05263157894737,48.94736842105263,190.0,492.9947368421053,65.16438289088161,42.63157894736842,25.263157894736842,26.31578947368421,5.7894736842105265,57.36842105263158,32.10526315789474,179.0,56,22.3463687150838,37.43016759776536,40.22346368715084,,,,,,,,,,,,,,
686,LANIER COUNTY,111.0,37.83783783783784,62.16216216216216,111.0,516.063063063063,65.14072588415151,24.324324324324323,29.72972972972973,35.13513513513514,10.81081081081081,75.67567567567568,45.945945945945944,98.0,57.5,30.612244897959183,28.571428571428573,40.816326530612244,,,,,,,,,,,,,,
687,LAURENS COUNTY,475.0,38.10526315789474,61.89473684210526,475.0,512.3284210526316,60.355395521847974,24.63157894736842,32.21052631578947,36.21052631578947,6.947368421052632,75.36842105263158,43.1578947368421,450.0,44,40.22222222222222,26.444444444444443,33.333333333333336,,,,,,,,,,,,,,
